index,day,state,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,c_minus_t_raw,c_minus_t_adj
2875,2016-09-22,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
2876,2016-09-22,Virginia,46.54,40.04,46.47852,40.48017,6.5,5.998350000000002
2877,2016-09-22,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
2878,2016-09-22,West Virginia,36.37,55.31,35.98555,55.97467,-18.940000000000005,-19.98912
2879,2016-09-22,Wisconsin,42.48,42.0,42.42723,42.63161,0.4799999999999969,-0.20438000000000045
2880,2016-09-23,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
2881,2016-09-23,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
2882,2016-09-23,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
2883,2016-09-23,California,63.67,23.74,63.50734,24.60938,39.93000000000001,38.89796
2884,2016-09-23,Colorado,42.720079513268374,43.30488790661738,42.775327818544326,43.72087906761051,-0.5848083933490137,-0.9455512490661858
2885,2016-09-23,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
2886,2016-09-23,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
2887,2016-09-23,Florida,47.55,46.4,47.81997,47.6763,1.1499999999999986,0.1436700000000002
2888,2016-09-23,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
2889,2016-09-23,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
2890,2016-09-23,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
2891,2016-09-23,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
2892,2016-09-23,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
2893,2016-09-23,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
2894,2016-09-23,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
2895,2016-09-23,Louisiana,35.98,49.16,35.44347,50.34663,-13.18,-14.90316
2896,2016-09-23,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
2897,2016-09-23,Maryland,53.07,31.74,52.52304,32.66314,21.330000000000002,19.859900000000003
2898,2016-09-23,Massachusetts,48.99,29.85,48.28413,31.01222,19.14,17.27191
2899,2016-09-23,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
2900,2016-09-23,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
2901,2016-09-23,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
2902,2016-09-23,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
2903,2016-09-23,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
2904,2016-09-23,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
2905,2016-09-23,Nevada,40.77,38.73,39.50036,39.41447,2.0400000000000063,0.08588999999999913
2906,2016-09-23,New Hampshire,46.23,41.64,44.59778,42.3432,4.589999999999996,2.254579999999997
2907,2016-09-23,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
2908,2016-09-23,New Mexico,43.87,36.38,39.83938,34.3771,7.489999999999995,5.46228
2909,2016-09-23,New York,50.682529371080825,30.034185065266016,51.167043368816316,32.215970171267806,20.648344305814806,18.951073197548514
2910,2016-09-23,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
2911,2016-09-23,Ohio,44.36,42.81,43.81821,43.28287,1.5499999999999972,0.5353399999999979
2912,2016-09-23,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
2913,2016-09-23,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
2914,2016-09-23,Pennsylvania,43.54399679074345,41.65608152384395,44.92269091904087,43.293005983064624,1.8879152668994998,1.6296849359762398
2915,2016-09-23,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
2916,2016-09-23,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
2917,2016-09-23,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
2918,2016-09-23,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
2919,2016-09-23,U.S.,42.70357667230596,41.16526934516574,44.65865505387033,43.59153210924315,1.5383073271402166,1.067122944627194
2920,2016-09-23,Utah,35.0,41.45,33.7267,42.20453,-6.450000000000003,-8.477829999999997
2921,2016-09-23,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
2922,2016-09-23,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
2923,2016-09-23,West Virginia,40.71,53.95,39.73301,54.982,-13.240000000000002,-15.24899
2924,2016-09-23,Wisconsin,45.72,42.28,45.11487,43.27193,3.4399999999999977,1.8429400000000058
2925,2016-09-24,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
2926,2016-09-24,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
2927,2016-09-24,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
2928,2016-09-24,California,63.67,23.74,63.50734,24.60938,39.93000000000001,38.89796
2929,2016-09-24,Colorado,42.720079513268374,43.30488790661738,42.775327818544326,43.72087906761051,-0.5848083933490137,-0.9455512490661858
2930,2016-09-24,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
2931,2016-09-24,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
2932,2016-09-24,Florida,47.55,46.4,47.81997,47.6763,1.1499999999999986,0.1436700000000002
2933,2016-09-24,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
2934,2016-09-24,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
2935,2016-09-24,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
2936,2016-09-24,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
2937,2016-09-24,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
2938,2016-09-24,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
2939,2016-09-24,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
2940,2016-09-24,Louisiana,35.98,49.16,35.44347,50.34663,-13.18,-14.90316
2941,2016-09-24,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
2942,2016-09-24,Maryland,53.07,31.74,52.52304,32.66314,21.330000000000002,19.859900000000003
2943,2016-09-24,Massachusetts,52.923890386740176,28.169036849173178,52.617334274753595,30.819996406030384,24.754853537566994,21.797337868723215
2944,2016-09-24,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
2945,2016-09-24,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
2946,2016-09-24,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
2947,2016-09-24,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
2948,2016-09-24,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
2949,2016-09-24,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
2950,2016-09-24,Nevada,40.77,38.73,39.50036,39.41447,2.0400000000000063,0.08588999999999913
2951,2016-09-24,New Hampshire,46.23,41.64,44.59778,42.3432,4.589999999999996,2.254579999999997
2952,2016-09-24,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
2953,2016-09-24,New Mexico,43.87,36.38,39.83938,34.3771,7.489999999999995,5.46228
2954,2016-09-24,New York,49.34,29.05,49.4287,30.16884,20.290000000000003,19.25986
2955,2016-09-24,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
2956,2016-09-24,Ohio,44.36,42.81,43.81821,43.28287,1.5499999999999972,0.5353399999999979
2957,2016-09-24,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
2958,2016-09-24,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
2959,2016-09-24,Pennsylvania,45.102597367165075,43.26397540946798,45.613305049388906,43.77318468497907,1.8386219576970795,1.8401203644098365
2960,2016-09-24,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
2961,2016-09-24,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
2962,2016-09-24,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
2963,2016-09-24,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
2964,2016-09-24,U.S.,42.713257300086994,41.15609625396564,44.63360152684819,43.59915715853667,1.5571610461213536,1.0344443683115134
2965,2016-09-24,Utah,35.0,41.45,33.7267,42.20453,-6.450000000000003,-8.477829999999997
2966,2016-09-24,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
2967,2016-09-24,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
2968,2016-09-24,West Virginia,40.71,53.95,39.73301,54.982,-13.240000000000002,-15.24899
2969,2016-09-24,Wisconsin,45.72,42.28,45.11487,43.27193,3.4399999999999977,1.8429400000000058
2970,2016-09-25,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
2971,2016-09-25,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
2972,2016-09-25,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
2973,2016-09-25,California,63.67,23.74,63.50734,24.60938,39.93000000000001,38.89796
2974,2016-09-25,Colorado,42.720079513268374,43.30488790661738,42.775327818544326,43.72087906761051,-0.5848083933490137,-0.9455512490661858
2975,2016-09-25,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
2976,2016-09-25,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
2977,2016-09-25,Florida,47.55,46.4,47.81997,47.6763,1.1499999999999986,0.1436700000000002
2978,2016-09-25,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
2979,2016-09-25,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
2980,2016-09-25,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
2981,2016-09-25,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
2982,2016-09-25,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
2983,2016-09-25,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
2984,2016-09-25,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
2985,2016-09-25,Louisiana,35.98,49.16,35.44347,50.34663,-13.18,-14.90316
2986,2016-09-25,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
2987,2016-09-25,Maryland,53.07,31.74,52.52304,32.66314,21.330000000000002,19.859900000000003
2988,2016-09-25,Massachusetts,52.923890386740176,28.169036849173178,52.617334274753595,30.819996406030384,24.754853537566994,21.797337868723215
2989,2016-09-25,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
2990,2016-09-25,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
2991,2016-09-25,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
2992,2016-09-25,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
2993,2016-09-25,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
2994,2016-09-25,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
2995,2016-09-25,Nevada,40.77,38.73,39.50036,39.41447,2.0400000000000063,0.08588999999999913
2996,2016-09-25,New Hampshire,46.23,41.64,44.59778,42.3432,4.589999999999996,2.254579999999997
2997,2016-09-25,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
2998,2016-09-25,New Mexico,43.87,36.38,39.83938,34.3771,7.489999999999995,5.46228
2999,2016-09-25,New York,49.34,29.05,49.4287,30.16884,20.290000000000003,19.25986
3000,2016-09-25,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
3001,2016-09-25,Ohio,44.36,42.81,43.81821,43.28287,1.5499999999999972,0.5353399999999979
3002,2016-09-25,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
3003,2016-09-25,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
3004,2016-09-25,Pennsylvania,45.102597367165075,43.26397540946798,45.613305049388906,43.77318468497907,1.8386219576970795,1.8401203644098365
3005,2016-09-25,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
3006,2016-09-25,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
3007,2016-09-25,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
3008,2016-09-25,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
3009,2016-09-25,U.S.,43.259899856738215,40.54876200847671,45.00976702692653,42.98391969641186,2.711137848261507,2.0258473305146696
3010,2016-09-25,Utah,35.0,41.45,33.7267,42.20453,-6.450000000000003,-8.477829999999997
3011,2016-09-25,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
3012,2016-09-25,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
3013,2016-09-25,West Virginia,40.71,53.95,39.73301,54.982,-13.240000000000002,-15.24899
3014,2016-09-25,Wisconsin,45.72,42.28,45.11487,43.27193,3.4399999999999977,1.8429400000000058
3015,2016-09-26,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
3016,2016-09-26,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
3017,2016-09-26,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
3018,2016-09-26,California,63.67,23.74,63.50734,24.60938,39.93000000000001,38.89796
3019,2016-09-26,Colorado,44.77,44.86,43.2053,44.92639,-0.0899999999999963,-1.7210899999999967
3020,2016-09-26,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
3021,2016-09-26,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
3022,2016-09-26,Florida,47.55,46.4,47.81997,47.6763,1.1499999999999986,0.1436700000000002
3023,2016-09-26,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
3024,2016-09-26,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
3025,2016-09-26,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
3026,2016-09-26,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
3027,2016-09-26,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
3028,2016-09-26,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
3029,2016-09-26,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
3030,2016-09-26,Louisiana,35.98,49.16,35.44347,50.34663,-13.18,-14.90316
3031,2016-09-26,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
3032,2016-09-26,Maryland,53.07,31.74,52.52304,32.66314,21.330000000000002,19.859900000000003
3033,2016-09-26,Massachusetts,52.923890386740176,28.169036849173178,52.617334274753595,30.819996406030384,24.754853537566994,21.797337868723215
3034,2016-09-26,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
3035,2016-09-26,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
3036,2016-09-26,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
3037,2016-09-26,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
3038,2016-09-26,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
3039,2016-09-26,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
3040,2016-09-26,Nevada,40.77,38.73,39.50036,39.41447,2.0400000000000063,0.08588999999999913
3041,2016-09-26,New Hampshire,46.23,41.64,44.59778,42.3432,4.589999999999996,2.254579999999997
3042,2016-09-26,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
3043,2016-09-26,New Mexico,43.87,36.38,39.83938,34.3771,7.489999999999995,5.46228
3044,2016-09-26,New York,49.34,29.05,49.4287,30.16884,20.290000000000003,19.25986
3045,2016-09-26,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
3046,2016-09-26,Ohio,44.36,42.81,43.81821,43.28287,1.5499999999999972,0.5353399999999979
3047,2016-09-26,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
3048,2016-09-26,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
3049,2016-09-26,Pennsylvania,45.23,42.35,44.89769,42.98726,2.8799999999999955,1.910429999999998
3050,2016-09-26,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
3051,2016-09-26,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
3052,2016-09-26,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
3053,2016-09-26,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
3054,2016-09-26,U.S.,40.3,37.9,41.91313,40.7762,2.3999999999999986,1.1369299999999996
3055,2016-09-26,Utah,35.0,41.45,33.7267,42.20453,-6.450000000000003,-8.477829999999997
3056,2016-09-26,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
3057,2016-09-26,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
3058,2016-09-26,West Virginia,40.71,53.95,39.73301,54.982,-13.240000000000002,-15.24899
3059,2016-09-26,Wisconsin,45.72,42.28,45.11487,43.27193,3.4399999999999977,1.8429400000000058
3060,2016-09-27,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
3061,2016-09-27,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
3062,2016-09-27,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
3063,2016-09-27,California,61.384505686860486,28.271836689437254,61.4718210156111,29.570302341254862,33.11266899742322,31.901518674356236
3064,2016-09-27,Colorado,45.42015867412862,42.291080360760084,45.28286354272793,43.685089087487846,3.1290783133685354,1.597774455240081
3065,2016-09-27,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
3066,2016-09-27,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
3067,2016-09-27,Florida,45.11042358144582,42.12838196024403,46.320203938678354,44.81905260407973,2.982041621201789,1.5011513345986218
3068,2016-09-27,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
3069,2016-09-27,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
3070,2016-09-27,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
3071,2016-09-27,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
3072,2016-09-27,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
3073,2016-09-27,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
3074,2016-09-27,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
3075,2016-09-27,Louisiana,35.46089958734798,50.664331808093586,35.27066253201674,51.56701917931592,-15.2034322207456,-16.29635664729918
3076,2016-09-27,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
3077,2016-09-27,Maryland,58.44261779733282,29.175427154143243,58.03393913234211,30.540003723595998,29.267190643189576,27.493935408746115
3078,2016-09-27,Massachusetts,52.923890386740176,28.169036849173178,52.617334274753595,30.819996406030384,24.754853537566994,21.797337868723215
3079,2016-09-27,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
3080,2016-09-27,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
3081,2016-09-27,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
3082,2016-09-27,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
3083,2016-09-27,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
3084,2016-09-27,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
3085,2016-09-27,Nevada,43.1742135794932,39.44475406030886,44.02945724154088,41.842295768166686,3.72945951918433,2.187161473374187
3086,2016-09-27,New Hampshire,43.59517612974225,37.50401170247955,44.3106963183066,40.19638537546143,6.09116442726269,4.114310942845169
3087,2016-09-27,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
3088,2016-09-27,New Mexico,38.18336443571851,32.9308343477075,38.61783041655975,34.496185970244106,5.252530088011001,4.121644446315638
3089,2016-09-27,New York,49.34,29.05,49.4287,30.16884,20.290000000000003,19.25986
3090,2016-09-27,North Carolina,44.746339238430984,41.296521131960986,46.19392836494374,43.9902408374165,3.449818106469994,2.203687527527226
3091,2016-09-27,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
3092,2016-09-27,Ohio,43.21361359164949,44.84532163177484,43.86091775128058,46.10851819380293,-1.6317080401253496,-2.247600442522344
3093,2016-09-27,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
3094,2016-09-27,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
3095,2016-09-27,Pennsylvania,45.06833903280215,40.61007239255698,45.91526761389705,42.29957354277256,4.458266640245169,3.615694071124475
3096,2016-09-27,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
3097,2016-09-27,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
3098,2016-09-27,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
3099,2016-09-27,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
3100,2016-09-27,U.S.,42.40407577185074,38.94630646135635,44.10968352516697,41.75065198250822,3.45776931049439,2.35903154265876
3101,2016-09-27,Utah,35.0,41.45,33.7267,42.20453,-6.450000000000003,-8.477829999999997
3102,2016-09-27,Vermont,46.34,21.29,46.13985,22.27771,25.050000000000004,23.862140000000004
3103,2016-09-27,Virginia,46.0,40.0,46.97122,42.28419,6.0,4.68703
3104,2016-09-27,Washington,48.94,35.28,48.75446,35.81488,13.659999999999997,12.93958
3105,2016-09-27,West Virginia,40.71,53.95,39.73301,54.982,-13.240000000000002,-15.24899
3106,2016-09-27,Wisconsin,45.72,42.28,45.11487,43.27193,3.4399999999999977,1.8429400000000058
3107,2016-09-28,Alabama,36.51,56.76,35.88537,57.44909,-20.25,-21.563719999999996
3108,2016-09-28,Arizona,42.22,49.06,41.28809,49.69725,-6.840000000000003,-8.40916
3109,2016-09-28,Arkansas,35.6,52.44,34.59351,53.3265,-16.839999999999996,-18.73299
3110,2016-09-28,California,61.384505686860486,28.271836689437254,61.4718210156111,29.570302341254862,33.11266899742322,31.901518674356236
3111,2016-09-28,Colorado,45.42015867412862,42.291080360760084,45.28286354272793,43.685089087487846,3.1290783133685354,1.597774455240081
3112,2016-09-28,Connecticut,53.48,35.23,52.70234,36.11821,18.25,16.584130000000002
3113,2016-09-28,Delaware,46.96,39.29,45.86948,40.12569,7.670000000000002,5.743790000000004
3114,2016-09-28,Florida,45.11042358144582,42.12838196024403,46.320203938678354,44.81905260407973,2.982041621201789,1.5011513345986218
3115,2016-09-28,Georgia,38.11,50.98,37.49873,51.25552,-12.869999999999997,-13.756789999999995
3116,2016-09-28,Idaho,31.26,54.18,29.69654,54.65581,-22.919999999999998,-24.959270000000004
3117,2016-09-28,Illinois,52.71,33.37,52.50708,34.17018,19.340000000000003,18.3369
3118,2016-09-28,Indiana,37.21,50.31,35.43153,49.99587,-13.100000000000001,-14.564339999999994
3119,2016-09-28,Iowa,44.74,44.49,43.56,45.383,0.25,-1.8230000000000004
3120,2016-09-28,Kansas,37.9,50.27,35.91428,50.30735,-12.370000000000005,-14.393070000000002
3121,2016-09-28,Kentucky,37.27,57.06,36.74901,58.03228,-19.79,-21.28327
3122,2016-09-28,Louisiana,35.46089958734798,50.664331808093586,35.27066253201674,51.56701917931592,-15.2034322207456,-16.29635664729918
3123,2016-09-28,Maine,48.2,34.82,46.64127,35.51217,13.380000000000003,11.129100000000001
3124,2016-09-28,Maryland,58.44261779733282,29.175427154143243,58.03393913234211,30.540003723595998,29.267190643189576,27.493935408746115
3125,2016-09-28,Massachusetts,52.923890386740176,28.169036849173178,52.617334274753595,30.819996406030384,24.754853537566994,21.797337868723215
3126,2016-09-28,Michigan,39.35,39.05,38.55206,39.27967,0.30000000000000426,-0.7276100000000056
3127,2016-09-28,Minnesota,42.03,37.57,40.75561,37.90413,4.460000000000001,2.851479999999995
3128,2016-09-28,Mississippi,41.16,48.59,40.8782,49.93269,-7.430000000000007,-9.054490000000001
3129,2016-09-28,Missouri,37.05,48.7,35.9804,49.11415,-11.650000000000006,-13.13375
3130,2016-09-28,Montana,33.91,54.15,31.26974,53.60337,-20.240000000000002,-22.33363
3131,2016-09-28,Nebraska,33.32,48.55,32.02173,49.25138,-15.229999999999997,-17.22965
3132,2016-09-28,Nevada,43.1742135794932,39.44475406030886,44.02945724154088,41.842295768166686,3.72945951918433,2.187161473374187
3133,2016-09-28,New Hampshire,43.59517612974225,37.50401170247955,44.3106963183066,40.19638537546143,6.09116442726269,4.114310942845169
3134,2016-09-28,New Jersey,46.68,34.18,47.04646,35.596,12.5,11.450460000000007
3135,2016-09-28,New Mexico,41.396784248934715,32.95926835561832,41.7261582475477,34.657881525811156,8.437515893316393,7.068276721736543
3136,2016-09-28,New York,49.34,29.05,49.4287,30.16884,20.290000000000003,19.25986
3137,2016-09-28,North Carolina,44.746339238430984,41.296521131960986,46.19392836494374,43.9902408374165,3.449818106469994,2.203687527527226
3138,2016-09-28,North Dakota,34.67,44.9,33.00653,45.40984,-10.229999999999997,-12.403310000000005
3139,2016-09-28,Ohio,43.21361359164949,44.84532163177484,43.86091775128058,46.10851819380293,-1.6317080401253496,-2.247600442522344
3140,2016-09-28,Oklahoma,36.0,51.26,33.98661,51.10634,-15.259999999999998,-17.119730000000004
3141,2016-09-28,Oregon,51.33,36.0,50.36006,36.6827,15.329999999999998,13.67736
3142,2016-09-28,Pennsylvania,45.50944648978867,40.01404523500579,46.3762972213492,42.327770202005325,5.495401254782885,4.04852701934388
3143,2016-09-28,South Carolina,46.67,48.25,46.20387,49.13322,-1.5799999999999983,-2.9293499999999995
3144,2016-09-28,South Dakota,34.02,48.01,31.9948,48.03771,-13.989999999999995,-16.042909999999996
3145,2016-09-28,Tennessee,33.86,48.57,33.44127,49.63667,-14.71,-16.1954
3146,2016-09-28,Texas,32.9,48.31,32.47488,48.86777,-15.410000000000004,-16.39289
3147,2016-09-28,U.S.,44.361143117655416,39.419098922904965,45.743975785340695,41.88772751419425,4.942044194750458,3.8562482711464363
