state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,samplesizeadj,day,c_minus_t_raw,c_minus_t_adj
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-02,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-03,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-04,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-05,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-06,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-07,21.98,21.135659999999994
Massachusetts,2016-09-02,2016-09-08,Ipsos,A-,488.0,lv,53.07,31.09,53.25617,32.12051,488.0,2016-09-08,21.98,21.135659999999994
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-09,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-10,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-11,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-12,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-13,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-14,23.240000000000002,22.54678
Massachusetts,2016-09-09,2016-09-15,Ipsos,A-,509.0,lv,53.52,30.28,53.62059,31.07381,509.0,2016-09-15,23.240000000000002,22.54678
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-16,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-17,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-18,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-19,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-20,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-21,21.74,20.92876
Massachusetts,2016-09-16,2016-09-22,Ipsos,A-,588.0,lv,50.12,28.38,50.07593,29.14717,588.0,2016-09-22,21.74,20.92876
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-23,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-24,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-25,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-26,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-27,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-28,19.14,17.27191
Massachusetts,2016-09-23,2016-09-29,Ipsos,A-,671.0,lv,48.99,29.85,48.28413,31.01222,671.0,2016-09-29,19.14,17.27191
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-09-30,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-01,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-02,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-03,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-04,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-05,25.5,22.61382
Massachusetts,2016-09-30,2016-10-06,Ipsos,A-,598.0,lv,54.07,28.57,52.6875,30.07368,598.0,2016-10-06,25.5,22.61382
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-07,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-08,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-09,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-10,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-11,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-12,31.64,28.310869999999998
Massachusetts,2016-10-07,2016-10-13,Ipsos,A-,476.0,lv,57.0,25.36,55.2942,26.98333,476.0,2016-10-13,31.64,28.310869999999998
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-14,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-15,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-16,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-17,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-18,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-19,29.330000000000002,26.70339
Massachusetts,2016-10-14,2016-10-20,Ipsos,A-,494.0,lv,56.14,26.81,54.48184,27.77845,494.0,2016-10-20,29.330000000000002,26.70339
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-21,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-22,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-23,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-24,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-25,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-26,17.47,16.30285
Massachusetts,2016-10-21,2016-10-27,Ipsos,A-,610.0,lv,50.89,33.42,49.65685,33.354,610.0,2016-10-27,17.47,16.30285
Massachusetts,2016-10-28,2016-10-30,Ipsos,A-,346.0,lv,52.57,36.76,51.54534,35.87413,346.0,2016-10-28,15.810000000000002,15.671210000000002
Massachusetts,2016-10-28,2016-10-30,Ipsos,A-,346.0,lv,52.57,36.76,51.54534,35.87413,346.0,2016-10-29,15.810000000000002,15.671210000000002
Massachusetts,2016-10-28,2016-10-30,Ipsos,A-,346.0,lv,52.57,36.76,51.54534,35.87413,346.0,2016-10-30,15.810000000000002,15.671210000000002
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-10-31,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-01,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-02,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-03,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-04,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-05,17.35,17.59292
Massachusetts,2016-10-31,2016-11-06,Ipsos,A-,365.0,lv,53.14,35.79,52.14985,34.55693,365.0,2016-11-06,17.35,17.59292
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-05,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-06,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-07,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-08,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-09,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-10,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-05,2016-08-11,Ipsos,A-,630.0,lv,43.97,42.89,42.9443,44.5765,630.0,2016-08-11,1.0799999999999983,-1.6322000000000045
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-12,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-13,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-14,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-15,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-16,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-17,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-12,2016-08-18,Ipsos,A-,542.0,lv,43.25,43.78,42.56849,45.01354,542.0,2016-08-18,-0.5300000000000011,-2.445050000000002
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-19,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-20,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-21,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-22,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-23,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-24,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-19,2016-08-25,Ipsos,A-,494.0,lv,41.5,42.49,41.09111,43.25212,494.0,2016-08-25,-0.990000000000002,-2.1610099999999974
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-26,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-27,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-28,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-29,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-30,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-08-31,1.4200000000000017,0.5344899999999981
Michigan,2016-08-26,2016-09-01,Ipsos,A-,613.0,lv,42.74,41.32,42.35754,41.82305,613.0,2016-09-01,1.4200000000000017,0.5344899999999981
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-02,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-03,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-04,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-05,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-06,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-07,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-02,2016-09-08,Ipsos,A-,644.0,lv,43.63,43.84,43.20871,44.10799,644.0,2016-09-08,-0.21000000000000085,-0.8992799999999974
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-09,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-10,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-11,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-12,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-13,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-14,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-15,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-16,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-17,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-18,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-19,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-20,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-21,1.2999999999999972,0.7375100000000003
Michigan,2016-09-09,2016-09-22,Ipsos,A-,632.0,lv,42.97,41.67,42.49048,41.75297,632.0,2016-09-22,1.2999999999999972,0.7375100000000003
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-23,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-24,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-25,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-26,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-27,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-28,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-23,2016-09-29,Ipsos,A-,375.0,lv,39.35,39.05,38.55206,39.27967,375.0,2016-09-29,0.30000000000000426,-0.7276100000000056
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-09-30,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-01,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-02,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-03,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-04,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-05,6.57,4.600209999999997
Michigan,2016-09-30,2016-10-06,Ipsos,A-,418.0,lv,44.75,38.18,43.37325,38.77304,418.0,2016-10-06,6.57,4.600209999999997
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-07,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-08,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-09,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-10,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-11,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-12,6.450000000000003,3.8145000000000024
Michigan,2016-10-07,2016-10-13,Ipsos,A-,1168.0,lv,43.78,37.33,41.99179,38.17729,1168.0,2016-10-13,6.450000000000003,3.8145000000000024
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-14,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-15,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-16,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-17,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-18,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-19,4.359999999999999,1.7223800000000011
Michigan,2016-10-14,2016-10-20,Ipsos,A-,441.0,lv,45.18,40.82,43.29627,41.57389,441.0,2016-10-20,4.359999999999999,1.7223800000000011
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-21,4.230000000000004,2.5358400000000003
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-22,4.230000000000004,2.5358400000000003
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-23,4.230000000000004,2.5358400000000003
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-24,4.230000000000004,2.5358400000000003
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-25,4.230000000000004,2.5358400000000003
Michigan,2016-10-21,2016-10-26,Ipsos,A-,335.0,lv,41.34,37.11,39.70369,37.16785,335.0,2016-10-26,4.230000000000004,2.5358400000000003
Michigan,2016-10-27,2016-10-27,Ipsos,A-,350.0,lv,44.24,42.29,43.0113,41.35779,350.0,2016-10-27,1.9500000000000028,1.6535099999999971
Michigan,2016-10-28,2016-10-30,Ipsos,A-,327.0,lv,43.33,43.13,42.14359,42.04092,327.0,2016-10-28,0.19999999999999574,0.10267000000000337
Michigan,2016-10-28,2016-10-30,Ipsos,A-,327.0,lv,43.33,43.13,42.14359,42.04092,327.0,2016-10-29,0.19999999999999574,0.10267000000000337
Michigan,2016-10-28,2016-10-30,Ipsos,A-,327.0,lv,43.33,43.13,42.14359,42.04092,327.0,2016-10-30,0.19999999999999574,0.10267000000000337
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-10-31,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-01,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-02,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-03,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-04,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-05,1.4200000000000017,1.6429299999999998
Michigan,2016-10-31,2016-11-06,Ipsos,A-,342.0,lv,45.95,44.53,44.80947,43.16654,342.0,2016-11-06,1.4200000000000017,1.6429299999999998
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-05,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-06,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-07,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-08,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-09,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-10,8.130000000000003,5.354700000000001
Minnesota,2016-08-05,2016-08-11,Ipsos,A-,541.0,lv,42.1,33.97,40.9473,35.5926,541.0,2016-08-11,8.130000000000003,5.354700000000001
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-12,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-13,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-14,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-15,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-16,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-17,8.89,6.920349999999999
Minnesota,2016-08-12,2016-08-18,Ipsos,A-,523.0,lv,43.51,34.62,42.70504,35.78469,523.0,2016-08-18,8.89,6.920349999999999
